app_id,content,stars
1460,"Still a decent game after years just started playing again the x5 ad system is decent because it allows for fast progress etc. However. I am still on level 1 and have a maxed out Kenai with a best 1/4 of 10.843 I know this is good and all but every 1/4 pro league race I am being disqualified for....",3
951,"I played this game a lot before but just recently the game started crashing every time i open italso i would want you to add more cars.",3
1211,Recent Updates Have Messed Up Customization Options such As Car Paint/Rims & More Other Then That Game Is Alot Of Fun!!! Awsome Cars & Great Live Competition!!,3
1946,"Fun game. But Ads to advance time to unlock things sooner don't often load or are unavailable taking away from playability. Not going to allow video ads to load, then the option should just be removed!",2
1729,"Play a match would you like to watch an ad?Play another would you like to watch an ad? Say no to watching an ad would you like to watch an ad? I understand that you need the ad revenue but this many is just ridiculous. Watch an ad to make any gold watch an ad to get any cash watch an ad to wat...",2
979,For example of a great day and I will be able to get the latest flash player is required for video playback is unavailable right now because this video is not the intended recipient you are not the intended recipient you are not the intended recipient you are not in my mind was a message to you are ...,5
738,"It's really good and funit is one of the easiest game everl play it every time l get a chance if you have not tried it then you are wasting your time click the download option now ..... bye my good friends 😎😎😎😎😎😎😎",5
95,Super game! It have 18 mb I like it. It's a simple game,2
1780,Very good game control are easy and graphics is average,4
207,The multiplayer button isn't working. Please I would love to be informed when it does work. Could have been a very decent game. Shame...,1
494,Great exept when i goes slow. Only that. But you can do better on the next game,3
1592,I found a bug. Some letters on most words get hidden and is difficult to read,4
1903,"I love this game a lot. Very addictive and more challenging. ButI gave two stars because of some annoying aspects of it.You could shoot but your points will be added to your opponent's.Alsoafter your shotthe points won't be added but given as a miss. Please work on itvery annoying.",2
411,"After update its an worst experience as there is no stability in aiming n feeling bored of playing, its a game for only d people who purchase d bullets with wind resistance😠😠😠",1
562,Wrist game while playing online when opponent left the match then it gave all coin to opponent and while playing online it will take much time when time is over.,3
1789,The graphics are great and the gameplay is quite good,4
744,Best app like it. & beautyful app,5
1161,This app is great ful,5
1133,Take away,5
635,The graphics are okay but the way of developing the game is very poor not has upgraded levels also this game can do better,2
741,Nice game.. Fun to play. Good graphics,4
1510,"Well  a nice game though it doesn't have many background options to enjoy . I think it would have been better if this game has many more background options. Overall a wonderful game to enjoy.",4
104,What happened to this game after the last update??? Now I can't get past the talking girl because of the very slow process when she comes and the unresponsive controls! Please fix it soon,1
797,Lags a little fun to play,4
220,"Pretty sauced... Game pretty good, too... *buuurp*",1
172,Just ok,2
1745,"This by far is a #1 flt sim. The graphics are nice flt controls are responsive so if your an experienced flyer you should have no problem. This is one of the first flt sims I've flown where there's no throttle lag everything works as it should. A true flt sim where you take off fly assigned sortie...",5
1660,Great game love the graphics and the game difficulty is very hard so there a part that I like there that I don't. So the joystick controls is not good enough because It can't track my thumbs when Im on the other side of the screen also dog fights are really intense and I can't win the second dog fig...,3
